method,window,period,date,selected_alpha,selector_score_type,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
blend_a000,val_june,validation,2025-06-10,0.0,none,2138.257540046561,2282.374572296298,86109.13882866432,0.0,59749.35941490385,0.0,59749.35941490385,10115.54059810465,458.2999333333329,19932.36176246443,16015.507698571428,59643.41376025465,0,LP,0.0058191000134684145,9.094947017729282e-13,0
blend_a000,val_june,validation,2025-06-11,0.0,none,2282.374572296298,2422.400642355555,86739.14585020929,2.011921428571327,60517.83627938927,13.950663185713582,60531.78694257498,6125.3137054615,0.0,23186.180455033504,18654.78270552381,60426.973665934995,1,LP,0.005919699993683025,8.526512829121202e-13,0
blend_a000,val_june,validation,2025-06-12,0.0,none,2422.400642355555,2566.0141590010576,87550.81384353674,0.0,61331.46358869936,0.0,61331.46358869936,10744.046098071723,448.5068666666666,19876.933055179306,15971.063609714285,61225.22046328776,0,LP,0.006178499985253438,9.094947017729282e-13,0
blend_a000,val_june,validation,2025-06-13,0.0,none,2566.0141590010576,2734.6829980497337,39993.47707032922,0.0,20261.94030099058,0.0,20261.94030099058,2186.1517375637877,6867.050122007057,12858.73450323457,10263.77299247619,20164.782622141516,0,LP,0.006183199991937727,8.526512829121202e-13,0
blend_a000,val_june,validation,2025-06-14,0.0,none,2734.6829980497337,2707.518913704762,39995.372729863615,0.0,20826.84635701605,0.0,20826.84635701605,2086.145180571431,9432.85866846561,12144.59898282658,9861.572852,20842.416283858453,0,LP,0.006233199994312599,9.094947017729282e-13,0
blend_a000,val_june,validation,2025-06-15,0.0,none,2707.518913704762,3274.0756011640224,88662.27846445503,0.0,61756.662950542974,0.0,61756.662950542974,13451.292645938858,298.84709999999995,19869.80719194474,15584.642806761904,61339.65208761995,0,LP,0.005951100029051304,8.526512829121202e-13,0
blend_a000,val_june,validation,2025-06-16,0.0,none,3274.0756011640224,3108.256751350266,87373.6088789171,0.0,61654.1592923644,0.0,61654.1592923644,10850.552538245738,134.01041666666652,20232.789853528517,16537.796746190477,61777.01738002128,0,LP,0.007776200014632195,9.094947017729282e-13,0
blend_a000,val_june,validation,2025-06-17,0.0,none,3108.256751350266,2638.249502263491,86624.1233323539,3.081040857142966,60960.273915664635,21.046590095143603,60981.32050575977,8598.900744894763,82.02935000000014,19643.52413593533,16334.261074285714,61331.83487436591,1,LP,0.008432600006926805,9.094947017729282e-13,0
blend_a000,val_june,validation,2025-06-18,0.0,none,2638.249502263491,2937.999764022223,87422.56425730394,0.0,61136.70289757007,0.0,61136.70289757007,12640.244880777194,88.67290000000003,18397.26495233627,14632.009375809523,60915.473715630345,0,LP,0.008681300008902326,9.094947017729282e-13,0
blend_a000,val_june,validation,2025-06-19,0.0,none,2937.999764022223,2684.164723368255,85270.74818475603,48.66240171428569,58838.403693467786,334.32397563485705,59172.72766910264,12153.630595467377,1556.9697499999997,18830.30303995532,15480.996998952378,59357.296045216055,2,LP,0.008435700001427904,9.094947017729282e-13,0
blend_a000,val_june,validation,2025-06-20,0.0,none,2684.164723368255,2910.1708693925957,36665.507066768965,0.0,18738.365262744195,0.0,18738.365262744195,1894.275361809525,9942.38456893827,11709.793445259262,9281.527159238092,18611.987993533352,0,LP,0.008476699993479997,9.094947017729282e-13,0
blend_a000,val_june,validation,2025-06-21,0.0,none,2910.1708693925957,3273.515645382012,35206.86527686772,0.0,18123.852132626984,0.0,18123.852132626984,1657.1340441904772,11555.502995288654,12276.197573674306,9616.709736285711,17924.530953410045,0,MILP,0.1548365000053309,2.5579538487363607e-12,0
blend_a000,val_august,validation,2025-08-18,0.0,none,2178.160729337569,2168.930028625398,72442.89799171193,132.611270952381,53395.62923482186,1115.5127389771433,54511.14197379901,2431.3564427783695,2044.6419833333339,19545.804476457368,15840.409256571427,54518.18319845576,5,LP,0.00820959999691695,8.668621376273222e-13,0
blend_a000,val_august,validation,2025-08-19,0.0,none,2168.930028625398,1852.4128791502637,72283.00706105233,115.82866466666655,53193.5115401163,987.5119954816656,54181.02353559797,2148.776426036449,2802.007333333332,17975.0386888254,14844.64677247619,54421.140962472105,4,LP,0.006761099997675046,8.526512829121202e-13,0
blend_a000,val_august,validation,2025-08-20,0.0,none,1852.4128791502637,1630.2109173555552,72871.02814889594,2099.437016692373,54088.80807922131,16170.35038621617,70259.15846543747,816.5785796907725,0.0,19490.406762348033,15987.211243117148,70432.41239032579,11,LP,0.007661000010557473,8.810729923425242e-13,0
blend_a000,val_august,validation,2025-08-21,0.0,none,1630.2109173555552,1854.9618214603195,74223.70503470546,0.0,53980.209930799865,0.0,53980.209930799865,2773.6052160975864,1838.26615,18763.89142936978,14996.476244095238,53808.84045674491,0,LP,0.00691460000234656,9.094947017729282e-13,0
blend_a000,val_august,validation,2025-08-22,0.0,none,1854.9618214603195,1486.6533281999998,40303.6915216214,36.176268870474175,22890.479933394883,73.87194103350826,22964.351874428394,74.96739666666656,16787.300608947677,13571.094888483243,11324.064503605714,23183.283190149043,1,MILP,0.11314880001009442,1.0231815394945443e-12,0
blend_a000,val_august,validation,2025-08-23,0.0,none,1486.6533281999998,2018.5248978264526,40956.32355367901,0.0,22897.271353670483,0.0,22897.271353670483,293.5958798600827,15060.614300124631,13649.593742265726,10577.486518571428,22581.724250941155,0,MILP,0.12255349999759346,1.1368683772161603e-12,0
blend_a000,val_august,validation,2025-08-24,0.0,none,2018.5248978264526,2100.0782866380923,76078.14630069723,0.0,55178.69278616475,0.0,55178.69278616475,4252.593057452084,4261.4937493356865,19774.062950766613,15943.592940190476,55116.96344607631,0,LP,0.007067600003210828,1.0231815394945443e-12,0
blend_a000,val_august,validation,2025-08-25,0.0,none,2100.0782866380923,1707.2043083703695,76204.94830689124,194.44487727809246,55730.98425194171,1651.7392593657878,57382.72351130749,1420.112332058792,671.1679166666668,20466.38157483245,16931.35565605524,57686.86346393614,3,LP,0.006772699998691678,9.094947017729282e-13,0
blend_a000,val_august,validation,2025-08-26,0.0,none,1707.2043083703695,2289.724857334393,77810.48083583773,0.0,55600.937990611346,0.0,55600.937990611346,5546.897169327447,2347.2462063786024,20332.897803845968,15945.378727047619,55158.236208261726,0,LP,0.006718899996485561,9.094947017729282e-13,0
blend_a000,val_august,validation,2025-08-27,0.0,none,2289.724857334393,1885.1668969915347,76984.80180751321,16.225255619048085,55755.491352859244,134.3372614190515,55889.828614278296,3521.03750377895,2044.1890781892992,20451.335677925927,16929.684063428573,56200.548850022176,2,LP,0.006952799973078072,7.673861546209082e-13,0
blend_a000,val_august,validation,2025-08-28,0.0,none,1885.1668969915347,1928.8909241407414,76463.18450198119,46.880709523809514,55516.81030758883,388.3171611380952,55905.127468726925,1669.2331361222814,0.0,21229.923513763664,17156.886421714284,55871.1471497353,3,LP,0.00722719999612309,8.242295734817162e-13,0
blend_a000,val_august,validation,2025-08-29,0.0,none,1928.8909241407414,1942.5849956095235,41237.63937088066,0.0,23169.69554602252,0.0,23169.69554602252,743.8070314285724,15221.776714796004,14234.26637017989,11517.431095523809,23161.505712433875,0,MILP,0.12292160000652075,1.3642420526593924e-12,0
blend_a000,val_august,validation,2025-08-30,0.0,none,1942.5849956095235,1681.5598685100535,41316.22081616931,0.0,23595.195894540757,0.0,23595.195894540757,620.7335938142277,19944.003730018812,13019.4014389077,10780.637779904762,23748.99092058354,0,MILP,0.13511810000636615,3.9449332689400766e-12,0
blend_a000,val_august,validation,2025-08-31,0.0,none,1681.5598685100535,2386.5437421291017,78295.30179552968,18.217386666666698,56085.99529330196,151.93133572333358,56237.92662902529,4536.673750079955,2629.044000000001,20351.015065925923,15849.836717142858,55700.80999047304,2,LP,0.0071115999890025705,9.348077867343818e-13,0
blend_a000,eval_september,evaluation,2025-09-10,0.0,none,4786.2408636984155,4596.088809841269,67698.08154233157,296.37601666666484,45826.57312729453,1550.4782996166568,47377.05142691118,3030.138715517931,0.0,20102.405483956492,16454.085290476192,47510.85025577729,4,LP,0.006745899998350069,9.094947017729282e-13,0
blend_a000,eval_september,evaluation,2025-09-11,0.0,none,4596.088809841269,4802.587337518519,69292.72779655732,0.0,45621.4232963086,0.0,45621.4232963086,7376.391981236923,4680.02805,18707.22793198706,14967.005949999997,45481.46737043639,0,LP,0.0071607000136282295,8.952838470577262e-13,0
blend_a000,eval_september,evaluation,2025-09-12,0.0,none,4802.587337518519,5081.5353283544955,35096.85593575714,0.0,17573.089670070796,0.0,17573.089670070796,1114.4127548571428,19754.775256190474,12762.939647142855,10086.927922433333,17428.712640686383,0,MILP,0.1162445999798365,2.595470505184494e-10,0
blend_a000,eval_september,evaluation,2025-09-13,0.0,none,5081.5353283544955,5445.944860185186,35163.44751505238,0.0,17574.14102364605,0.0,17574.14102364605,725.114016449148,23648.584592557316,12919.362337184011,10136.714914471428,17388.341585455153,0,MILP,0.10013070001150481,3.637978807091713e-12,0
blend_a000,eval_september,evaluation,2025-09-14,0.0,none,5445.944860185186,4487.227906111115,68054.8780643198,0.0,45883.59070573429,0.0,45883.59070573429,5239.808548095237,146.7241269077006,18062.4520946502,15493.431455333332,46553.07773471662,0,LP,0.006527799996547401,1.0231815394945443e-12,0
blend_a000,eval_september,evaluation,2025-09-15,0.0,none,4487.227906111115,3986.774659746033,67434.65243069135,0.0,44723.64273783499,0.0,44723.64273783499,5790.8465656507915,3405.924111568486,19059.25811509112,15888.40699495238,45066.730337580244,0,LP,0.008559499983675778,7.105427357601002e-13,0
blend_a000,eval_september,evaluation,2025-09-16,0.0,none,3986.774659746033,3583.5142666084644,67472.52043429276,0.0,45423.07443436827,0.0,45423.07443436827,3415.045558430334,1430.3384217530897,18412.10960315696,15276.74313238095,45705.417954736775,0,LP,0.006125199986854568,7.673861546209082e-13,0
blend_a000,eval_september,evaluation,2025-09-17,0.0,none,3583.5142666084644,3671.113625460318,68723.97640009523,7.62916666666672,45735.48047756736,38.19542291666694,45773.67590048403,4892.949583912992,0.0,19998.41136780129,16119.87378495238,45712.33450419761,1,LP,0.006964100000914186,9.094947017729282e-13,0
blend_a000,eval_september,evaluation,2025-09-18,0.0,none,3671.113625460318,3584.4259127671953,68750.67448494297,0.0,45113.874370229845,0.0,45113.874370229845,4748.000187830686,1438.4827399271005,19400.83885232804,15792.698411809522,45173.93535599125,0,LP,0.005942199990386143,9.094947017729282e-13,0
blend_a000,eval_september,evaluation,2025-09-19,0.0,none,3584.4259127671953,4496.983348915345,35408.8122466549,0.0,17400.263404604873,0.0,17400.263404604873,656.0110295943559,15192.384391969425,13882.962188900648,10423.89768047619,16913.02446446428,0,MILP,0.1023605999944266,2.362159850438022e-12,0
blend_a000,eval_september,evaluation,2025-09-20,0.0,none,4496.983348915345,4610.873304386246,34562.68968055261,0.0,16697.63108239267,0.0,16697.63108239267,643.1293042857142,15593.405164015287,13569.581678918279,10888.8602,16637.415754585872,0,MILP,0.09393249999266118,3.637978807091713e-12,0
blend_a000,eval_september,evaluation,2025-09-21,0.0,none,4610.873304386246,3822.106488999998,70831.37160496414,0.0,47587.24739538965,0.0,47587.24739538965,6657.11060067372,3438.259664204584,16623.178897895355,14174.66504114286,48136.59538248837,0,LP,0.0073275000031571835,9.094947017729282e-13,0
blend_a000,eval_september,evaluation,2025-09-22,0.0,none,3822.106488999998,2889.0253054285704,68842.22145939565,0.0,46003.90879754232,0.0,46003.90879754232,3110.8421889512074,2524.7006999999994,18065.430275396826,15472.771588285717,46660.75071354168,0,LP,0.006739300006302074,8.881784197001252e-13,0
blend_a000,eval_september,evaluation,2025-09-23,0.0,none,2889.0253054285704,2974.0764144920645,70776.06237700881,6.375,46548.66393116708,44.0799375,46592.74386866709,2958.7159434132855,1785.7420661846013,20235.883083791887,16314.519299714284,46532.90387513691,1,LP,0.006006700015859678,9.094947017729282e-13,0
blend_a000,eval_december,evaluation,2025-12-08,0.0,none,1451.3861965089911,1823.0339727153448,97047.73554554262,0.0,73539.80345687535,0.0,73539.80345687535,4296.472355580245,0.0,24050.363551105234,19146.311477809526,73235.9205425033,0,LP,0.00795190001372248,9.663381206337363e-13,0
blend_a000,eval_december,evaluation,2025-12-09,0.0,none,1823.0339727153448,1681.167125725927,97025.4308092275,28.02018466666675,72807.03663373034,207.1730520160006,73014.20968574633,5190.994365547322,0.0,24219.381705108757,19745.379343428573,73129.85945074532,2,LP,0.006469200015999377,6.821210263296962e-13,0
blend_a000,eval_december,evaluation,2025-12-10,0.0,none,1681.167125725927,1640.7699979100528,97156.0579509171,0.0,73953.31585766921,0.0,73953.31585766921,4351.228607746026,0.0,23439.833113361554,19022.622236857147,73986.62503167953,0,LP,0.006666700006462634,9.094947017729282e-13,0
blend_a000,eval_december,evaluation,2025-12-11,0.0,none,1640.7699979100528,1849.5066304476222,97611.2482016355,0.0,72779.32110963792,0.0,72779.32110963792,7002.810531696645,0.0,23470.105266605526,18822.922296666664,72610.6889158494,0,LP,0.005547400010982528,9.094947017729282e-13,0
blend_a000,eval_december,evaluation,2025-12-12,0.0,none,1849.5066304476222,1922.1565517195847,50946.63655140623,0.0,23509.787370302518,0.0,23509.787370302518,2013.7868539047677,1328.8133463915274,20127.56809806231,16237.945230285712,23462.46307536736,0,LP,0.006987600005231798,1.0231815394945443e-12,0
blend_a000,eval_december,evaluation,2025-12-13,0.0,none,1922.1565517195847,2001.8885422253966,51821.586006790116,0.0,24280.336647571185,0.0,24280.336647571185,2989.16600656555,1132.38245,20156.5546075579,16255.050440666666,24227.974506608774,0,LP,0.006703099992591888,7.958078640513122e-13,0
blend_a000,eval_december,evaluation,2025-12-14,0.0,none,2001.8885422253966,1739.627803660316,98139.69736302528,0.0,75089.10147889526,0.0,75089.10147889526,5065.773709824811,0.0,23848.613252152845,19553.41139895238,75306.42744599238,0,LP,0.0065821000025607646,6.821210263296962e-13,0
blend_a000,eval_december,evaluation,2025-12-15,0.0,none,1739.627803660316,1911.330116133336,100030.52489955556,0.0,76709.60206295438,0.0,76709.60206295438,5856.427744505584,0.0,23947.405827145212,19242.8666387619,76568.29170367276,0,LP,0.0059874999860767275,9.094947017729282e-13,0
blend_a000,eval_december,evaluation,2025-12-16,0.0,none,1911.330116133336,1830.002305755558,99834.15257543915,0.0,76167.15781345079,0.0,76167.15781345079,5982.549789894176,0.0,23719.50779764021,19285.99634542857,76233.83218227423,0,LP,0.00652789999730885,7.958078640513122e-13,0
blend_a000,eval_december,evaluation,2025-12-17,0.0,none,1830.002305755558,1875.848881186245,99460.17511320517,0.0,75719.4197189186,0.0,75719.4197189186,6785.611360997062,0.0,23376.077724493818,18893.36103895238,75681.92048678479,0,LP,0.0061852000071667135,1.0231815394945443e-12,0
blend_a000,eval_december,evaluation,2025-12-18,0.0,none,1875.848881186245,1865.7872980433888,98902.3976058154,0.0,74868.0547461868,0.0,74868.0547461868,7016.272324981762,0.0,23836.38809997649,19316.529785809525,74876.29045383671,0,LP,0.006783099990570918,9.094947017729282e-13,0
blend_a000,eval_december,evaluation,2025-12-19,0.0,none,1865.7872980433888,1694.2762466719578,52224.09750531099,0.0,24318.735660767536,0.0,24318.735660767536,3939.551142121111,1810.65698271605,19578.200140569068,16012.702060095236,24430.66120022676,0,LP,0.006573699996806681,1.0231815394945443e-12,0
blend_a000,eval_december,evaluation,2025-12-20,0.0,none,1694.2762466719578,1872.7814958687843,52488.170953038214,0.0,24141.862251901228,0.0,24141.862251901228,3787.406857936509,1821.318116666667,20328.62633767313,16305.532609238091,24026.35619090875,0,LP,0.006166200008010492,9.094947017729282e-13,0
blend_a000,eval_december,evaluation,2025-12-21,0.0,none,1872.7814958687843,1866.898438401062,98124.13097516519,0.0,74389.67329640663,0.0,74389.67329640663,4552.921012656077,0.0,23888.014987175782,19354.58689133333,74394.4919249329,0,LP,0.005608700012089685,9.094947017729282e-13,0
blend_a025,dev_march,development,2025-03-07,0.25,none,1607.6682326867735,1799.9208019068776,34105.28322439623,0.0,14043.50457913065,0.0,14043.50457913065,527.2777166337455,9513.364354961785,15628.04372194356,12485.688102476191,13938.217219281547,0,MILP,0.1475421999930404,1.6484591469634324e-12,0
blend_a025,dev_march,development,2025-03-08,0.25,none,1799.9208019068776,1746.895154250794,32969.960558318635,0.0,13569.61133820108,0.0,13569.61133820108,532.4245688112865,10477.37492127925,15498.65597079953,12601.634419238095,13598.114579136984,0,MILP,0.14225539998733439,1.8189894035458565e-12,0
blend_a025,dev_march,development,2025-03-09,0.25,none,1746.895154250794,1497.0878818254,76750.47358346674,0.0,48692.64438764034,0.0,48692.64438764034,7691.8436352827675,2236.0208166666666,19546.898035263966,16057.813953746667,48868.86546343875,0,LP,0.006591299985302612,9.094947017729282e-13,0
blend_a025,dev_march,development,2025-03-10,0.25,none,1497.0878818254,1447.0377217671992,75521.66717870542,0.0,49327.35809206207,0.0,49327.35809206207,3105.2445878812396,360.69671666666625,21361.57667478895,17347.92225063143,49363.50463046961,0,LP,0.007070499996189028,6.821210263296962e-13,0
blend_a025,dev_march,development,2025-03-11,0.25,none,1447.0377217671992,1662.895132055023,75262.66522095354,0.0,48222.983376119584,0.0,48222.983376119584,5802.47982500058,1440.661016666667,20454.389000143445,16373.783420857146,48069.62666951531,0,LP,0.005830800015246496,7.736034035588091e-13,0
blend_a025,dev_march,development,2025-03-12,0.25,none,1662.895132055023,1466.3308394402127,74693.54267349676,0.0,47026.118494142924,0.0,47026.118494142924,6511.267742652537,2172.9285666666665,19740.62917998708,16166.817499142857,47164.13635790778,0,LP,0.005874099995708093,9.094947017729282e-13,0
blend_a025,dev_march,development,2025-03-13,0.25,none,1466.3308394402127,1411.4148678222232,73995.93129645854,73.52254619047426,47498.20793854139,465.8430567662733,47964.05099530766,2437.0919926325596,0.0,21769.306356873603,17682.562523523808,48003.57257853687,2,LP,0.007026399980532005,1.0231815394945443e-12,0
blend_a025,dev_march,development,2025-03-14,0.25,none,1411.4148678222232,1920.35807457037,32440.35028776249,0.0,13054.403915192777,0.0,13054.403915192777,379.6125664467984,12584.952272317458,15727.950418902994,12281.590953238094,12783.51984766959,0,MILP,0.13633440001285635,1.0800249583553523e-12,0
blend_a025,dev_march,development,2025-03-15,0.25,none,1920.35807457037,1370.7079328285708,31490.085345136977,0.0,13205.368564544327,0.0,13205.368564544327,536.8257457142852,7689.296737071138,14918.541262732508,12578.703550380951,13504.54038844368,0,MILP,0.17057789998943917,3.069544618483633e-12,0
blend_a025,dev_march,development,2025-03-16,0.25,none,1370.7079328285708,1822.317553566139,73654.39127774484,0.0,46144.32844454864,0.0,46144.32844454864,5546.367084458554,488.8266500000001,20324.747112048204,16056.59650209524,45825.30886815551,0,LP,0.009333399997558445,9.094947017729282e-13,0
blend_a025,dev_march,development,2025-03-17,0.25,none,1822.317553566139,1941.2955254317476,72292.89841194473,0.0,44234.98258987144,0.0,44234.98258987144,8169.702071366253,2635.277233333333,18540.565785435625,14910.778111523809,44153.58284372356,0,LP,0.006409599998733029,9.094947017729282e-13,0
blend_a025,dev_march,development,2025-03-18,0.25,none,1941.2955254317476,1796.3681319396808,70198.11963049616,0.0,43425.5374929826,0.0,43425.5374929826,3916.050307040563,1253.98175,21224.020320693704,17321.89111390476,43526.75695850836,0,LP,0.006519499991554767,9.094947017729282e-13,0
blend_a025,dev_march,development,2025-03-19,0.25,none,1796.3681319396808,1986.1235553100555,70013.77680179071,0.0,42973.773271942984,0.0,42973.773271942984,4484.2809393027555,1902.2185999999997,21005.404902392715,16843.59808990476,42841.95883691878,0,LP,0.006725699990056455,1.0231815394945443e-12,0
blend_a025,dev_march,development,2025-03-20,0.25,none,1986.1235553100555,1550.5062194888894,69110.50468185419,50.64200556857077,43372.432678141886,334.94622483052706,43707.378902972414,2436.8978742386807,1014.3316833333329,20489.53113380599,16988.575820621903,44012.64836922166,1,LP,0.00635310000507161,9.601208716958354e-13,0
blend_a025,dev_april,development,2025-04-17,0.25,none,1618.0719069862432,1945.3748361206358,60586.32635317931,0.0,36050.00829937457,0.0,36050.00829937457,1817.9663978459798,1838.5459606502077,19825.784255064074,15764.31261038095,35829.73649653208,0,LP,0.0093207000172697,9.094947017729282e-13,0
blend_a025,dev_april,development,2025-04-18,0.25,none,1945.3748361206358,2146.0427089597865,26954.930240705464,0.0,10724.361873939952,0.0,10724.361873939952,432.5333284761913,17494.274828962964,13123.17797040917,10449.173070476192,10623.329989575157,0,MILP,0.12870099997962825,2.2168933355715126e-12,0
blend_a025,dev_april,development,2025-04-19,0.25,none,2146.0427089597865,2102.49358338201,26817.021450395066,0.0,10644.189084501631,0.0,10644.189084501631,502.6140351428577,17138.474211944736,12791.83245435509,10400.578501047616,10666.058529947872,0,MILP,0.12469669998972677,5.6009715384182826e-11,0
blend_a025,dev_april,development,2025-04-20,0.25,none,2102.49358338201,1969.5795107566153,59747.4441886408,0.0,35468.157287796974,0.0,35468.157287796974,1743.3974853838972,2416.319024331574,19734.765583972956,16104.782788380951,35557.32867455099,0,LP,0.0062135999905876815,9.094947017729282e-13,0
blend_a025,dev_april,development,2025-04-21,0.25,none,1969.5795107566153,1477.9647709417982,59458.541821912986,0.0,34940.07520958618,0.0,34940.07520958618,3317.4571457248744,4615.290849020582,18164.93005088182,15156.046607047618,35264.814705822195,0,LP,0.007286200008820742,9.094947017729282e-13,0
blend_a025,dev_april,development,2025-04-22,0.25,none,1477.9647709417982,1705.933222255025,59595.06151332435,0.0,35587.88832380564,0.0,35587.88832380564,1503.4590126843025,1981.7911237107633,19745.844495161662,15788.962434899046,35433.81299637995,0,LP,0.007098500005668029,7.958078640513122e-13,0
blend_a025,dev_april,development,2025-04-23,0.25,none,1705.933222255025,1854.0215778994727,59751.19244037645,0.0,36245.22166386732,0.0,36245.22166386732,2373.3974024820714,2241.4925561516766,18963.71707892651,15227.331313850475,36145.54024480548,0,LP,0.006445799983339384,1.0231815394945443e-12,0
blend_a025,dev_april,development,2025-04-24,0.25,none,1854.0215778994727,1815.1178250148155,58711.45627694014,0.0,35094.84546905111,0.0,35094.84546905111,2990.1857373933017,5079.289932438572,18878.3541300235,15326.480222915234,35120.62178271083,0,LP,0.0061221000214573,9.094947017729282e-13,0
blend_a025,dev_april,development,2025-04-25,0.25,none,1815.1178250148155,1757.9912371132332,26130.68592015638,0.0,9948.736726083931,0.0,9948.736726083931,277.03426780952486,21542.201724992356,12434.243191925925,10123.150914571426,9976.53580910507,0,MILP,0.12575990002369508,1.1118572729174048e-10,0
blend_a025,dev_april,development,2025-04-26,0.25,none,1757.9912371132332,1528.5528376656105,26058.808989927096,0.0,10089.014904998652,0.0,10089.014904998652,62.003718952381064,23784.54332531922,12360.85722013168,10218.788907809521,10200.068682892288,0,MILP,0.12169460000586696,9.734435479913373e-12,0
blend_a025,dev_april,development,2025-04-27,0.25,none,1528.5528376656105,1485.078089274073,55806.05916888888,421.9215317190496,32719.344613623645,2768.016208842825,35487.36082246647,1171.7059366607914,2696.308154526749,20134.85631389182,16348.360887804758,35516.07173650627,1,LP,0.006443799997214228,9.094947017729282e-13,0
blend_a025,dev_april,development,2025-04-28,0.25,none,1485.078089274073,1504.9808207925923,55359.6419113933,4426.512500226662,33317.2332656606,28044.780764337724,61362.014029998325,166.57554247619032,0.0,15682.626811107584,12685.015258630478,61348.29215394892,9,LP,0.006652800017036498,8.810729923425242e-13,0
blend_a025,dev_april,development,2025-04-29,0.25,none,1504.9808207925923,1708.2381589777765,57695.52719732746,91.64631719332829,33757.04152597411,606.5153271854466,34363.556853159556,2280.3068751122855,4399.810942798355,18373.212503035862,14699.370523092384,34229.94678522605,1,LP,0.005156700004590675,9.094947017729282e-13,0
blend_a025,dev_april,development,2025-04-30,0.25,none,1708.2381589777765,1574.2241074687856,57021.52832893709,0.0,33497.55603577506,0.0,33497.55603577506,2478.2249859129893,2943.7224518506773,18228.100548411527,14885.374090571428,33585.53600931436,0,LP,0.005277299991576001,8.86402062860725e-13,0
blend_a025,val_june,validation,2025-06-08,0.25,none,1781.3549957153423,2091.7393678433887,87212.15475059376,19.011776857142877,59373.80949022578,131.58670150204773,59505.39619172783,17075.689222366844,1625.3386999999998,16136.154755274543,12790.939416857142,59282.73536671387,3,LP,0.007802199979778379,9.094947017729282e-13,0
blend_a025,val_june,validation,2025-06-09,0.25,none,2091.7393678433887,2138.257540046561,85600.55768052791,26.182083523809524,59740.56905442071,184.1079778854762,59924.67703230619,9990.27337912405,964.5978262504459,19459.418265058186,15720.262439714284,59890.37775932176,2,LP,0.005364699987694621,7.958078640513122e-13,0
blend_a025,val_june,validation,2025-06-10,0.25,none,2138.257540046561,2282.374572296298,86109.13882866432,0.0,59671.94438702061,0.0,59671.94438702061,10116.091027322756,458.2999333333329,19929.46476657966,16013.16113190476,59565.99873237141,0,LP,0.006219300004886463,9.094947017729282e-13,0
blend_a025,val_june,validation,2025-06-11,0.25,none,2282.374572296298,2422.400642355555,86739.14585020929,2.011921428571327,60467.31454463176,13.950663185713582,60481.265207817465,6118.451930054094,0.0,23222.29506244091,18684.035537523807,60376.45193117748,1,LP,0.005039700015913695,8.526512829121202e-13,0
blend_a025,val_june,validation,2025-06-12,0.25,none,2422.400642355555,2566.0141590010576,87550.81384353674,0.0,61229.539412249236,0.0,61229.539412249236,10752.689787753086,448.5068666666666,19831.43995159318,15934.214195809522,61123.29628683764,0,LP,0.005841600010171533,9.094947017729282e-13,0
blend_a025,val_june,validation,2025-06-13,0.25,none,2566.0141590010576,2575.636351815873,39993.47707032922,0.0,20207.92426135631,0.0,20207.92426135631,2301.692356230454,6917.630235340392,12737.79371171076,10308.952932952381,20202.381625712416,0,LP,0.005917100002989173,8.526512829121202e-13,0
blend_a025,val_june,validation,2025-06-14,0.25,none,2575.636351815873,2621.9770834973533,40172.09122567902,0.0,20755.353375780687,0.0,20755.353375780687,2277.4915340000025,9340.084543180485,12207.714420974722,9846.54202247619,20728.791766232538,0,LP,0.00684200000250712,9.094947017729282e-13,0
blend_a025,val_june,validation,2025-06-15,0.25,none,2621.9770834973533,3274.0756011640224,88674.92800304996,0.0,61852.25472795374,0.0,61852.25472795374,13399.531443356856,298.84709999999995,19803.612949788352,15454.037823428569,61372.28128207935,0,LP,0.007719899993389845,8.526512829121202e-13,0
blend_a025,val_june,validation,2025-06-16,0.25,none,3274.0756011640224,3108.256751350266,87373.6088789171,0.0,61657.20966378394,0.0,61657.20966378394,10850.53269255027,134.01041666666652,20232.894304557318,16537.881351523807,61780.06775144082,0,LP,0.005804699991131201,9.663381206337363e-13,0
blend_a025,val_june,validation,2025-06-17,0.25,none,3108.256751350266,2638.249502263491,86624.1233323539,3.081040857142966,60904.37510033814,21.046590095143603,60925.421690433286,8611.235527916513,82.02935000000014,19578.604225294534,16281.675946666666,61275.93605903942,1,LP,0.005328999977791682,9.094947017729282e-13,0
blend_a025,val_june,validation,2025-06-18,0.25,none,2638.249502263491,2937.999764022223,87422.56425730394,0.0,61103.558826782195,0.0,61103.558826782195,12640.244880777196,88.67290000000003,18397.264952336267,14632.00937580952,60882.32964484247,0,LP,0.005458400002680719,9.094947017729282e-13,0
blend_a025,val_june,validation,2025-06-19,0.25,none,2937.999764022223,2684.164723368255,85270.74818475603,48.66240171428569,58710.90481060944,334.32397563485705,59045.2287862443,12153.630595467379,1556.9697499999997,18830.303039955317,15480.996998952378,59229.79716235771,2,LP,0.0050389000098221,9.094947017729282e-13,0
blend_a025,val_june,validation,2025-06-20,0.25,none,2684.164723368255,2884.6010395206395,36665.507066768965,0.0,18795.264193889896,0.0,18795.264193889896,1407.5243536190487,10477.99097560494,11573.780015830687,9194.36912828571,18683.184966259993,0,LP,0.005894100002478808,9.094947017729282e-13,0
