method,window,period,date,selected_plan,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
oracle_actual,val_august,validation,2025-08-27,oracle_actual,1200.0000000000002,1200.0000000000002,72215.2655378642,0.0,51749.50711057123,0.0,51749.50711057123,4.547473508864641e-13,9.601208716958354e-13,22637.456164197527,18336.339492999996,51749.50711057123,0,LP,0.004598700004862621,9.601208716958354e-13,0
oracle_actual,val_august,validation,2025-08-28,oracle_actual,1200.0000000000002,1200.0000000000002,74556.0907036111,0.0,53309.101324862495,0.0,53309.101324862495,2.2737367544323206e-13,1.7976731214730535e-12,19938.398527777776,16150.102807500001,53309.101324862495,0,LP,0.00501680001616478,9.094947017729282e-13,0
oracle_actual,val_august,validation,2025-08-29,oracle_actual,1200.0000000000002,1200.000000000001,39906.403816666665,2.27373675443232e-14,21662.274780881664,4.863522917730733e-14,21662.274780881664,1.1368683772161603e-13,14374.5168,15666.666666666666,12690.0,21662.274780881664,0,MILP,0.05760430000373162,7.844391802791506e-12,0
oracle_actual,val_august,validation,2025-08-30,oracle_actual,1200.000000000001,1200.0000000000018,39932.27917798353,2.5082158572331535e-13,21878.575410701047,5.808509229154879e-13,21878.575410701047,2.2737367544323206e-13,18302.80363333333,16403.97742798354,13287.221716666667,21878.575410701047,0,MILP,0.017997999995714054,1.010549668636587e-12,0
oracle_actual,val_august,validation,2025-08-31,oracle_actual,1200.0000000000018,1200.0000000000002,70619.57074753086,4.0927261579781767e-13,50356.23134949963,1.106877789425198e-12,50356.23134949963,5.684341886080802e-14,2.3021584638627246e-12,20910.25086419753,16937.303200000002,50356.23134949963,0,LP,0.0052288000006228685,2.021099337273174e-12,0
oracle_actual,eval_september,evaluation,2025-09-10,oracle_actual,4786.2408636984155,1200.0000000000002,61776.2038450676,0.0,39716.674539032,0.0,39716.674539032,1.1368683772161603e-13,2.6787461138155777e-12,19409.589328400933,18949.384133333333,42240.10154316583,0,LP,0.00516490000882186,8.384404281969182e-13,0
oracle_actual,eval_september,evaluation,2025-09-11,oracle_actual,1200.0000000000002,1200.000000000001,58518.200271810696,1.340794142379309e-12,37487.72034211144,6.566281740560952e-12,37487.72034211145,1.1368683772161603e-13,868.5736500000007,21860.74125514403,17707.200416666663,37487.72034211145,0,MILP,0.09610600001178682,2.9558577807620168e-12,0
oracle_actual,eval_september,evaluation,2025-09-12,oracle_actual,1200.000000000001,1200.0,31878.548286419747,6.025402399245649e-13,13726.22818674471,1.2995144516025903e-12,13726.228186744711,2.2737367544323206e-13,17072.328299999997,17129.283086419753,13874.7193,13726.228186744711,0,MILP,0.05945509998127818,1.255102688446641e-11,0
oracle_actual,eval_september,evaluation,2025-09-13,oracle_actual,1200.0,1200.0000000000014,31673.536344650205,0.0,13744.871867952077,0.0,13744.871867952077,0.0,20554.8291,16376.872427983539,13265.266666666665,13744.871867952077,0,MILP,0.07341780001297593,1.8189894035458565e-12,0
oracle_actual,eval_september,evaluation,2025-09-14,oracle_actual,1200.0000000000014,1200.0,64154.301403497935,7.901235221652313e-13,40696.01660517586,3.893615030392539e-12,40696.016605175864,1.1368683772161603e-13,7.318590178329032e-13,21341.982386831274,17287.005733333335,40696.016605175864,0,LP,0.005047999991802499,1.5158245029548803e-12,0
oracle_actual,eval_september,evaluation,2025-09-15,oracle_actual,1200.0,1200.000000000001,60065.59292037036,5.45785638905727e-13,38952.953022737405,2.644331420498247e-12,38952.953022737405,3.410605131648481e-13,759.210650000001,22312.377037037033,18073.0254,38952.953022737405,0,MILP,0.06790019999607466,1.7621459846850485e-12,0
oracle_actual,eval_september,evaluation,2025-09-16,oracle_actual,1200.000000000001,1200.0000000000005,63618.12935534979,2.0463630789890883e-13,40761.652154402465,5.215156306803692e-13,40761.652154402465,6.821210263296962e-13,0.0,21717.680905349793,17591.321533333332,40761.652154402465,0,LP,0.004736800008686259,1.010549668636587e-12,0
oracle_actual,eval_september,evaluation,2025-09-17,oracle_actual,1200.0000000000005,1200.000000000001,64015.41320404114,4.54747350886464e-14,40616.49919036497,1.0431904229335485e-13,40616.49919036497,2.2737367544323206e-13,0.0,21343.656863374483,17288.362059333333,40616.49919036497,0,LP,0.005483899993123487,8.846257060213247e-13,0
oracle_actual,eval_september,evaluation,2025-09-18,oracle_actual,1200.000000000001,1200.0000000000014,63180.709060699584,1.5631940186722204e-13,39808.9408114422,7.81440689934243e-13,39808.9408114422,2.2737367544323206e-13,0.0,22235.041810699586,18010.383866666667,39808.9408114422,0,LP,0.004872699995758012,8.842371279627059e-13,0
oracle_actual,eval_september,evaluation,2025-09-19,oracle_actual,1200.0000000000014,1200.0,32265.324213168722,7.368328169832238e-13,14022.430997055739,2.0957511281949335e-12,14022.430997055742,2.2737367544323206e-13,12924.754816666667,17048.510946502054,13809.293866666667,14022.430997055742,0,MILP,0.08362429999397136,1.5158245029548803e-12,0
oracle_actual,eval_september,evaluation,2025-09-20,oracle_actual,1200.0,1200.0000000000002,32408.909906995883,5.684341886080801e-13,13782.625007798992,3.1937474886944976e-12,13782.625007798993,2.2737367544323206e-13,13550.560700000002,16910.081440329217,13697.165966666666,13782.625007798993,0,MILP,0.07158779999008402,6.0254023992456496e-12,0
oracle_actual,eval_september,evaluation,2025-09-21,oracle_actual,1200.0000000000002,1200.0000000000032,62396.12375308642,0.0,40219.3365217692,0.0,40219.3365217692,0.0,2.5792701308091637e-12,21624.40141975308,17515.76515,40219.3365217692,0,LP,0.004716499999631196,9.094947017729282e-13,0
oracle_actual,eval_september,evaluation,2025-09-22,oracle_actual,1200.0000000000032,1200.0,64684.909912551426,6.593836587853731e-13,42018.45791442084,1.4193233255355154e-12,42018.45791442084,4.547473508864641e-13,1.1368683772161603e-12,21425.736995884767,17354.846966666668,42018.45791442084,0,LP,0.00470560000394471,3.5369238402280542e-12,0
oracle_actual,eval_september,evaluation,2025-09-23,oracle_actual,1200.0,1200.0,66265.42130905349,1.1368683772161603e-13,42716.475182856804,7.881908459239639e-13,42716.475182856804,1.7053025658242404e-13,0.0,21835.819609053495,17687.013883333333,42716.475182856804,0,LP,0.004541799979051575,7.673861546209082e-13,0
oracle_actual,eval_december,evaluation,2025-12-08,oracle_actual,1451.3861965089911,1200.0,92376.01540675954,0.0,68813.84342650394,0.0,68813.84342650394,3.979039320256561e-13,0.0,25026.588773426218,20497.784483333333,69019.39280663972,0,LP,0.004668900015531108,9.094947017729282e-13,0
oracle_actual,eval_december,evaluation,2025-12-09,oracle_actual,1200.0,1200.0000000000005,92393.3640174897,5.968558980384842e-13,68111.0356904215,4.533617925517319e-12,68111.0356904215,6.821210263296962e-13,0.0,26341.63026748971,21336.720516666668,68111.0356904215,0,LP,0.004342900007031858,9.094947017729282e-13,0
oracle_actual,eval_december,evaluation,2025-12-10,oracle_actual,1200.0000000000005,1200.0,92984.22541872427,0.0,69469.07546644619,0.0,69469.07546644619,3.410605131648481e-13,0.0,24192.668168724274,19596.061216666665,69469.07546644619,0,LP,0.004307900002459064,9.094947017729282e-13,0
oracle_actual,eval_december,evaluation,2025-12-11,oracle_actual,1200.0,1200.0,90616.88886995884,0.0,65914.16040652692,0.0,65914.16040652692,1.1368683772161603e-13,0.0,24503.337736625515,19847.70356666667,65914.16040652692,0,LP,0.0045559999998658895,9.094947017729282e-13,0
oracle_actual,eval_december,evaluation,2025-12-12,oracle_actual,1200.0,1200.0000000000002,47866.718281893,5.684341886080802e-14,21129.32434276076,3.482512056507403e-13,21129.32434276076,1.1368683772161603e-13,2.0463630789890885e-12,21854.235781893003,17701.930983333332,21129.32434276076,0,LP,0.00508629999239929,9.094947017729282e-13,0
oracle_actual,eval_december,evaluation,2025-12-13,oracle_actual,1200.0000000000002,1200.0000000000007,47996.4624909465,0.0,21560.781396547653,0.0,21560.781396547653,3.410605131648481e-13,0.0,22094.363724279832,17896.434616666666,21560.781396547653,0,LP,0.004871699988143519,8.597567102697212e-13,0
oracle_actual,eval_december,evaluation,2025-12-14,oracle_actual,1200.0000000000007,1200.0000000000007,93715.32543271604,1.1368683772161603e-13,70312.83752006807,7.907487997727003e-13,70312.83752006807,2.8421709430404007e-13,0.0,25982.124382716047,21045.52075,70312.83752006807,0,LP,0.004098299978068098,9.094947017729282e-13,0
oracle_actual,eval_december,evaluation,2025-12-15,oracle_actual,1200.0000000000007,1200.0,94332.73249485595,1.7053025658242404e-13,70725.40489421455,6.70922872814117e-13,70725.40489421455,4.547473508864641e-13,0.0,25595.655411522628,20732.480883333334,70725.40489421455,0,LP,0.004559900000458583,7.958078640513122e-13,0
oracle_actual,eval_december,evaluation,2025-12-16,oracle_actual,1200.0,1200.0000000000036,94206.16790020575,0.0,70372.32177496748,0.0,70372.32177496748,3.410605131648481e-13,0.0,25200.40298353909,20412.326416666667,70372.32177496748,0,LP,0.004304400004912168,1.0231815394945443e-12,0
oracle_actual,eval_december,evaluation,2025-12-17,oracle_actual,1200.0000000000036,1200.0000000000014,92921.9699547325,1.9895196601282805e-13,69091.79156795533,1.3820198319081101e-12,69091.79156795533,5.044853423896711e-13,0.0,24895.38362139917,20165.260733333333,69091.79156795533,0,LP,0.0045227000082377344,6.821210263296962e-13,0
oracle_actual,eval_december,evaluation,2025-12-18,oracle_actual,1200.0000000000014,1200.000000000001,91950.89244444443,0.0,68210.69863465999,0.0,68210.69863465999,1.4210854715202004e-13,0.0,24129.607777777772,19544.9823,68210.69863465999,0,LP,0.0046165999956429005,6.821210263296962e-13,0
oracle_actual,eval_december,evaluation,2025-12-19,oracle_actual,1200.000000000001,1200.0000000000032,47284.46404403292,0.0,20847.214976950516,0.0,20847.214976950516,2.2737367544323206e-13,0.0,23031.961810699588,18655.889066666663,20847.214976950516,0,LP,0.005243199993856251,9.094947017729282e-13,0
oracle_actual,eval_december,evaluation,2025-12-20,oracle_actual,1200.0000000000032,1200.0000000000018,47273.62394506172,6.593836587853731e-13,20828.948640007282,1.3329440662346317e-12,20828.948640007286,2.4158453015843406e-13,1.4139800441625994e-12,23248.798395061724,18831.5267,20828.948640007286,0,LP,0.004478099988773465,3.5369238402280542e-12,0
oracle_actual,eval_december,evaluation,2025-12-21,oracle_actual,1200.0000000000018,1200.0,93611.88160637859,0.0,69880.09357737168,0.0,69880.09357737168,3.410605131648481e-13,0.0,24074.209156378598,19500.109416666666,69880.09357737168,0,LP,0.004431100009242073,7.958078640513122e-13,0
