method,window,period,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,predicted_plan_cost,actual_mean_price,forecast_mean_price,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
fixed_attachment1,dev_april,development,2025-04-25,1815.1178250148155,1757.9912371132332,26130.685920156375,0.0,9921.243356010871,0.0,9921.243356010871,275.16554114285805,21542.94785706643,12440.15158451852,10127.936712571427,12895.06833390369,0.5406916666666667,0.7661972222222223,0,MILP,0.09480219997931272,2.021099337273174e-12,0
fixed_attachment1,dev_april,development,2025-04-26,1757.9912371132332,1528.5528376656105,26058.808989927093,0.0,10141.486427671343,0.0,10141.486427671343,55.844195619047696,23790.702848652552,12360.857220131682,10218.788907809521,12835.248604533976,0.5378048611111111,0.7661972222222223,0,MILP,0.08850780001375824,7.16227077646181e-11,0
fixed_attachment1,dev_april,development,2025-04-27,1528.5528376656105,1485.078089274073,55806.059168888874,421.9215317190496,32769.71795103319,2768.016208842825,35537.734159876025,1395.4226033274592,2472.5914878600825,20134.856313891818,16348.360887804758,33227.327297487514,0.7337826388888888,0.7661972222222223,1,LP,0.004964399995515123,9.094947017729282e-13,0
fixed_attachment1,dev_april,development,2025-04-28,1485.078089274073,1504.9808207925923,55359.6419113933,4712.870446783804,33268.75329225128,29875.896653597367,63144.64994584862,526.7388490487943,0.0,15294.177547868314,12370.371355406667,33026.16109434278,0.7660520833333333,0.7661972222222223,9,LP,0.004706600011559203,8.810729923425242e-13,0
fixed_attachment1,dev_april,development,2025-04-29,1504.9808207925923,1708.2381589777765,57695.52719732744,91.64631719332829,33786.26278987744,606.5153271854466,34392.77811706288,2280.3068751122846,4399.8109427983545,18373.21250303587,14699.370523092384,34354.944061368136,0.7303826388888888,0.7661972222222223,1,LP,0.004595700011122972,9.094947017729282e-13,0
fixed_attachment1,dev_april,development,2025-04-30,1708.2381589777765,1574.2241074687856,57021.528328937085,0.0,33466.001170816875,0.0,33466.001170816875,2684.42791233392,2737.5195254297496,18228.100548411523,14885.374090571426,34075.655384564234,0.7294423611111112,0.7661972222222223,0,LP,0.004961500002536923,8.86402062860725e-13,0
fixed_attachment1,val_june,validation,2025-06-08,1781.3549957153423,2091.7393678433887,87212.15475059378,19.011776857142877,59417.901733807645,131.58670150204773,59549.48843530969,17048.34706735451,1625.3386999999996,16280.060834286889,12907.503340857142,55166.163224191434,0.7970791666666668,0.7661972222222223,3,LP,0.004324700013967231,9.094947017729282e-13,0
fixed_attachment1,val_june,validation,2025-06-09,2091.7393678433887,2138.257540046561,85600.55768052799,26.182083523809524,59853.912084208416,184.1079778854762,60038.02006209388,9990.27337912405,964.5978262504458,19459.418265058182,15720.262439714284,54110.33773634597,0.81925625,0.7661972222222223,2,LP,0.004653400013921782,7.958078640513122e-13,0
fixed_attachment1,val_june,validation,2025-06-10,2138.257540046561,2282.374572296298,86109.1388286643,0.0,59749.35941490384,0.0,59749.35941490384,10115.540598104646,458.2999333333329,19932.361762464425,16015.507698571428,54478.652315920364,0.8168180555555556,0.7661972222222223,0,LP,0.004456299997400492,9.094947017729282e-13,0
fixed_attachment1,val_june,validation,2025-06-11,2282.374572296298,2422.400642355555,86739.14585020927,2.011921428571327,60517.83627938926,13.950663185713582,60531.786942574974,6125.313705461499,0.0,23186.180455033493,18654.78270552381,54838.70472464297,0.8316965277777778,0.7661972222222223,1,LP,0.004206999990856275,8.526512829121202e-13,0
fixed_attachment1,val_june,validation,2025-06-12,2422.400642355555,2566.0141590010576,87550.81384353676,0.0,61331.46358869937,0.0,61331.46358869937,10744.046098071723,448.5068666666666,19876.933055179306,15971.063609714289,55691.84514769112,0.8219833333333333,0.7661972222222223,0,LP,0.004552500002318993,9.094947017729282e-13,0
fixed_attachment1,val_june,validation,2025-06-13,2566.0141590010576,2734.6829980497337,39993.47707032924,0.0,20261.94030099058,0.0,20261.94030099058,2186.151737563788,6867.050122007056,12858.734503234571,10263.77299247619,23322.533545868842,0.6400291666666666,0.7661972222222223,0,LP,0.004452900000615045,8.526512829121202e-13,0
fixed_attachment1,val_june,validation,2025-06-14,2734.6829980497337,2707.518913704762,39995.372729863615,0.0,20826.84635701605,0.0,20826.84635701605,2086.1451805714314,9432.85866846561,12144.598982826581,9861.572851999998,23354.231415469047,0.6368673611111111,0.7661972222222223,0,LP,0.00437080001574941,9.094947017729282e-13,0
fixed_attachment1,val_june,validation,2025-06-15,2707.518913704762,3274.0756011640224,88662.27846445498,0.0,61756.66295054293,0.0,61756.66295054293,13451.292645938855,298.84709999999995,19869.80719194475,15584.6428067619,56603.10939227682,0.8178270833333333,0.7661972222222223,0,LP,0.004173099994659424,8.526512829121202e-13,0
fixed_attachment1,val_june,validation,2025-06-16,3274.0756011640224,3108.256751350266,87373.60887891708,0.0,61654.15929236441,0.0,61654.15929236441,10850.552538245738,134.01041666666652,20232.789853528513,16537.796746190477,55887.97610673724,0.8232416666666666,0.7661972222222223,0,LP,0.004213099979097024,9.094947017729282e-13,0
fixed_attachment1,val_june,validation,2025-06-17,3108.256751350266,2638.249502263491,86624.12333235389,3.081040857142966,60960.27391566464,21.046590095143603,60981.32050575979,8598.900744894763,82.02935000000014,19643.52413593534,16334.261074285716,55275.60119768923,0.8286263888888888,0.7661972222222223,1,LP,0.005084000003989786,9.094947017729282e-13,0
fixed_attachment1,val_june,validation,2025-06-18,2638.249502263491,2937.999764022223,87422.56425730392,0.0,61136.70289757007,0.0,61136.70289757007,12640.24488077719,88.67290000000003,18397.264952336278,14632.009375809523,55473.80350837743,0.82005,0.7661972222222223,0,LP,0.004240399983245879,9.094947017729282e-13,0
fixed_attachment1,val_june,validation,2025-06-19,2937.999764022223,2684.164723368255,85270.74818475603,48.66240171428569,58838.40369346779,334.32397563485705,59172.72766910265,12153.63059546738,1556.9697499999997,18830.30303995533,15480.996998952383,54176.91709155232,0.8079104166666666,0.7661972222222223,2,LP,0.004366000008303672,9.094947017729282e-13,0
fixed_attachment1,val_june,validation,2025-06-20,2684.164723368255,2910.1708693925957,36665.50706676895,0.0,18738.365262744188,0.0,18738.365262744188,1894.2753618095253,9942.384568938269,11709.79344525926,9281.527159238092,21596.17969207847,0.6213069444444445,0.7661972222222223,0,LP,0.0049273000040557235,9.094947017729282e-13,0
fixed_attachment1,val_june,validation,2025-06-21,2910.1708693925957,3273.515645382012,35206.86527686772,0.0,18123.85213262698,0.0,18123.85213262698,1657.1340441904772,11555.502995288654,12276.197573674306,9616.709736285713,20828.13472796324,0.6095256944444445,0.7661972222222223,0,MILP,0.09484010000596754,2.5579538487363607e-12,0
fixed_attachment1,val_august,validation,2025-08-18,2178.160729337569,2168.930028625398,72442.89799171193,132.611270952381,53395.62923482186,1115.5127389771433,54511.14197379902,2431.3564427783695,2044.6419833333339,19545.80447645736,15840.409256571435,46283.937136097884,0.8475611111111111,0.7661972222222223,5,LP,0.005208799993852153,8.668621376273222e-13,0
fixed_attachment1,val_august,validation,2025-08-19,2168.930028625398,1852.4128791502637,72283.00706105234,115.82866466666655,53193.511540116306,987.5119954816656,54181.023535597975,2148.7764260364493,2802.0073333333326,17975.038688825392,14844.646772476195,46149.00163369087,0.8429152777777777,0.7661972222222223,4,LP,0.004460099997231737,8.526512829121202e-13,0
fixed_attachment1,val_august,validation,2025-08-20,1852.4128791502637,1630.2109173555552,72871.02814889593,2099.4370166923727,54088.80807922132,16170.350386216169,70259.15846543749,816.5785796907725,0.0,19490.40676234802,15987.211243117157,46484.116963510205,0.866348611111111,0.7661972222222223,11,LP,0.004494699998758733,8.810729923425242e-13,0
fixed_attachment1,val_august,validation,2025-08-21,1630.2109173555552,1854.9618214603195,74223.7050347055,0.0,53980.20993079985,0.0,53980.20993079985,2773.605216097586,1838.26615,18763.891429369774,14996.476244095235,47105.94020142576,0.8472069444444443,0.7661972222222223,0,LP,0.004790300008608028,9.094947017729282e-13,0
fixed_attachment1,val_august,validation,2025-08-22,1854.9618214603195,1486.6533281999998,40303.69152162139,36.176268870474175,22890.479933394887,73.87194103350826,22964.351874428394,74.96739666666656,16787.300608947677,13571.094888483241,11324.064503605714,23828.71744574048,0.6604708333333333,0.7661972222222223,1,MILP,0.09278780000749975,1.0231815394945443e-12,0
fixed_attachment1,val_august,validation,2025-08-23,1486.6533281999998,2018.5248978264526,40956.323553679,0.0,22897.271353670487,0.0,22897.271353670487,293.59587986008273,15060.614300124627,13649.593742265723,10577.486518571428,24281.74656262253,0.6591965277777778,0.7661972222222223,0,MILP,0.08799520001048222,1.1368683772161603e-12,0
fixed_attachment1,val_august,validation,2025-08-24,2018.5248978264526,2100.0782866380923,76078.14630069725,0.0,55178.692786164735,0.0,55178.692786164735,4252.593057452084,4261.4937493356865,19774.06295076662,15943.59294019048,48261.19529575072,0.8410215277777777,0.7661972222222223,0,LP,0.005427700001746416,1.0231815394945443e-12,0
fixed_attachment1,val_august,validation,2025-08-25,2100.0782866380923,1707.2043083703695,76204.94830689121,194.44487727809246,55730.98425194171,1651.7392593657878,57382.7235113075,1420.1123320587917,671.1679166666668,20466.381574832452,16931.355656055242,48370.23242338387,0.8601569444444443,0.7661972222222223,3,LP,0.004724600003100932,9.094947017729282e-13,0
fixed_attachment1,val_august,validation,2025-08-26,1707.2043083703695,2289.724857334393,77810.48083583776,0.0,55600.93799061135,0.0,55600.93799061135,5546.897169327449,2347.2462063786024,20332.89780384596,15945.378727047622,49288.77543682432,0.8444180555555555,0.7661972222222223,0,LP,0.00443890001042746,9.094947017729282e-13,0
fixed_attachment1,val_august,validation,2025-08-27,2289.724857334393,1885.1668969915347,76984.80180751323,16.225255619048085,55755.49135285926,134.3372614190515,55889.82861427831,3521.0375037789504,2044.1890781892992,20451.335677925937,16929.68406342857,48948.360848243174,0.8533875,0.7661972222222223,2,LP,0.00466410000808537,7.673861546209082e-13,0
fixed_attachment1,val_august,validation,2025-08-28,1885.1668969915347,1928.8909241407414,76463.1845019812,46.880709523809514,55516.81030758881,388.3171611380952,55905.1274687269,1669.233136122281,0.0,21229.923513763664,17156.88642171429,48737.65178909089,0.863504861111111,0.7661972222222223,3,LP,0.004885900008957833,8.242295734817162e-13,0
fixed_attachment1,val_august,validation,2025-08-29,1928.8909241407414,1942.5849956095235,41237.63937088065,0.0,23169.695546022525,0.0,23169.695546022525,743.8070314285724,15221.776714796002,14234.266370179888,11517.431095523809,24681.234853746722,0.6645076388888889,0.7661972222222223,0,MILP,0.08771130000241101,1.3642420526593924e-12,0
fixed_attachment1,val_august,validation,2025-08-30,1942.5849956095235,1681.5598685100535,41316.22081616929,0.0,23595.195894540764,0.0,23595.195894540764,620.7335938142278,19944.003730018798,13019.4014389077,10780.63777990476,24726.933863019323,0.6546625,0.7661972222222223,0,MILP,0.09228159999474883,3.9449332689400766e-12,0
fixed_attachment1,val_august,validation,2025-08-31,1681.5598685100535,2386.5437421291017,78295.30179552968,18.217386666666698,56085.99529330198,151.93133572333358,56237.926629025314,4536.6737500799545,2629.044000000001,20351.01506592593,15849.83671714286,49834.14853811307,0.846538888888889,0.7661972222222223,2,LP,0.004797499976120889,9.348077867343818e-13,0
fixed_attachment1,eval_september,evaluation,2025-09-10,4786.2408636984155,4596.088809841269,67698.08154233154,296.37601666666484,45826.57312729451,1550.478299616657,47377.05142691117,3030.1387155179314,0.0,20102.405483956496,16454.08529047619,43774.62356475268,0.7818236111111112,0.7661972222222223,4,LP,0.004741000011563301,9.094947017729282e-13,0
fixed_attachment1,eval_september,evaluation,2025-09-11,4596.088809841269,4802.587337518519,69292.72779655729,0.0,45621.4232963086,0.0,45621.4232963086,7376.391981236924,4680.028049999999,18707.227931987072,14967.005949999997,44554.63217844484,0.7530638888888889,0.7661972222222223,0,LP,0.00438699999358505,8.952838470577262e-13,0
fixed_attachment1,eval_september,evaluation,2025-09-12,4802.587337518519,5081.5353283544955,35096.85593575714,0.0,17573.089670070793,0.0,17573.089670070793,1114.4127548571428,19754.775256190478,12762.939647142859,10086.927922433333,21144.739092933938,0.5750854166666666,0.7661972222222223,0,MILP,0.07803640002384782,2.595470505184494e-10,0
fixed_attachment1,eval_september,evaluation,2025-09-13,5081.5353283544955,5445.944860185186,35163.44751505237,0.0,17574.141023646054,0.0,17574.141023646054,725.114016449148,23648.584592557316,12919.362337184011,10136.714914471428,21218.453526171943,0.5665159722222222,0.7661972222222223,0,MILP,0.06800709999515675,3.637978807091713e-12,0
fixed_attachment1,eval_september,evaluation,2025-09-14,5445.944860185186,4487.227906111115,68054.87806431981,0.0,45883.59070573431,0.0,45883.59070573431,5239.808548095236,146.7241269077006,18062.452094650194,15493.431455333333,44128.80865043994,0.7759062499999999,0.7661972222222223,0,LP,0.004662199993617833,1.0231815394945443e-12,0
fixed_attachment1,eval_september,evaluation,2025-09-15,4487.227906111115,3986.774659746033,67434.65243069138,0.0,44723.64273783496,0.0,44723.64273783496,5790.846565650793,3405.9241115684863,19059.258115091114,15888.40699495238,43223.33822132465,0.761726388888889,0.7661972222222223,0,LP,0.004856099985772744,7.105427357601002e-13,0
fixed_attachment1,eval_september,evaluation,2025-09-16,3986.774659746033,3583.5142666084644,67472.52043429276,0.0,45423.07443436827,0.0,45423.07443436827,3415.0455584303336,1430.3384217530897,18412.109603156965,15276.74313238095,43367.44297080765,0.7779465277777776,0.7661972222222223,0,LP,0.004700399993453175,7.673861546209082e-13,0
fixed_attachment1,eval_september,evaluation,2025-09-17,3583.5142666084644,3671.113625460318,68723.97640009521,7.62916666666672,45735.48047756738,38.19542291666694,45773.675900484035,4892.949583912992,0.0,19998.411367801295,16119.87378495238,43931.9866988145,0.778054861111111,0.7661972222222223,1,LP,0.004288299998734146,9.094947017729282e-13,0
fixed_attachment1,eval_september,evaluation,2025-09-18,3671.113625460318,3584.4259127671953,68750.67448494298,0.0,45113.87437022985,0.0,45113.87437022985,4748.000187830686,1438.4827399271003,19400.838852328045,15792.698411809522,44096.68976666333,0.7698256944444445,0.7661972222222223,0,LP,0.004310500022256747,9.094947017729282e-13,0
fixed_attachment1,eval_september,evaluation,2025-09-19,3584.4259127671953,4496.983348915345,35408.8122466549,0.0,17400.263404604877,0.0,17400.263404604877,656.011029594356,15192.384391969425,13882.962188900648,10423.897680476191,20801.075987969198,0.5932520833333333,0.7661972222222223,0,MILP,0.0710691999993287,2.362159850438022e-12,0
fixed_attachment1,eval_september,evaluation,2025-09-20,4496.983348915345,4610.873304386246,34562.68968055262,0.0,16697.63108239267,0.0,16697.63108239267,643.1293042857142,15593.405164015285,13569.581678918279,10888.8602,20505.829351748187,0.5874611111111112,0.7661972222222223,0,MILP,0.058827800006838515,3.637978807091713e-12,0
fixed_attachment1,eval_september,evaluation,2025-09-21,4610.873304386246,3822.106488999998,70831.37160496414,0.0,47587.247395389655,0.0,47587.247395389655,6657.110600673721,3438.2596642045833,16623.178897895352,14174.66504114286,45458.512936180734,0.7738493055555556,0.7661972222222223,0,LP,0.0045196000137366354,9.094947017729282e-13,0
fixed_attachment1,eval_september,evaluation,2025-09-22,3822.106488999998,2889.0253054285704,68842.22145939565,0.0,46003.90879754231,0.0,46003.90879754231,3110.842188951207,2524.7006999999994,18065.430275396826,15472.771588285717,43713.19731982409,0.7821659722222223,0.7661972222222223,0,LP,0.004605199996149167,8.881784197001252e-13,0
fixed_attachment1,eval_september,evaluation,2025-09-23,2889.0253054285704,2974.0764144920645,70776.06237700883,6.375,46548.66393116707,44.0799375,46592.74386866708,2958.7159434132845,1785.7420661846015,20235.883083791898,16314.519299714284,44705.15358001416,0.7817520833333333,0.7661972222222223,1,LP,0.004860099987126887,9.094947017729282e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-08,1451.3861965089911,1823.0339727153448,97047.73554554264,0.0,73539.80345687535,0.0,73539.80345687535,4296.472355580246,0.0,24050.36355110523,19146.311477809522,62328.5078158143,0.9085152777777777,0.7661972222222223,0,LP,0.004152499983320013,9.663381206337363e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-09,1823.0339727153448,1681.167125725927,97025.43080922753,28.02018466666675,72807.03663373027,207.1730520160006,73014.20968574627,5190.994365547323,0.0,24219.381705108764,19745.37934342857,62424.20569942488,0.9057770833333332,0.7661972222222223,2,LP,0.004181800002697855,6.821210263296962e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-10,1681.167125725927,1640.7699979100528,97156.05795091708,0.0,73953.31585766924,0.0,73953.31585766924,4351.228607746025,0.0,23439.83311336155,19022.622236857143,62447.804514097304,0.9161590277777777,0.7661972222222223,0,LP,0.004116500000236556,9.094947017729282e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-11,1640.7699979100528,1849.5066304476222,97611.2482016355,0.0,72779.3211096379,0.0,72779.3211096379,7002.810531696644,0.0,23470.105266605522,18822.92229666667,62898.205964564404,0.8976340277777778,0.7661972222222223,0,LP,0.004215599998133257,9.094947017729282e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-12,1849.5066304476222,1922.1565517195847,50946.63655140622,0.0,23509.787370302514,0.0,23509.787370302514,2013.7868539047681,1328.8133463915271,20127.56809806232,16237.945230285713,26913.278732149367,0.7237798611111111,0.7661972222222223,0,LP,0.004800900002010167,1.0231815394945443e-12,0
fixed_attachment1,eval_december,evaluation,2025-12-13,1922.1565517195847,2001.8885422253966,51821.58600679013,0.0,24280.3366475712,0.0,24280.3366475712,2989.1660065655497,1132.38245,20156.5546075579,16255.050440666662,27326.673543941157,0.7296965277777777,0.7661972222222223,0,LP,0.004550600016955286,7.958078640513122e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-14,2001.8885422253966,1739.627803660316,98139.6973630253,0.0,75089.10147889526,0.0,75089.10147889526,5065.773709824813,0.0,23848.61325215285,19553.411398952383,63306.54470304633,0.9207375000000001,0.7661972222222223,0,LP,0.0037745999870821834,6.821210263296962e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-15,1739.627803660316,1911.330116133336,100030.52489955556,0.0,76709.60206295436,0.0,76709.60206295436,5856.427744505582,0.0,23947.4058271452,19242.86663876191,64508.693532050354,0.9144402777777779,0.7661972222222223,0,LP,0.0038312000106088817,9.094947017729282e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-16,1911.330116133336,1830.002305755558,99834.15257543913,0.0,76167.15781345074,0.0,76167.15781345074,5982.549789894175,0.0,23719.507797640206,19285.996345428568,64426.23919340226,0.9109138888888888,0.7661972222222223,0,LP,0.0040997999894898385,7.958078640513122e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-17,1830.002305755558,1875.848881186245,99460.17511320517,0.0,75719.41971891854,0.0,75719.41971891854,6785.611360997063,0.0,23376.077724493818,18893.361038952375,63992.34842358585,0.9088097222222221,0.7661972222222223,0,LP,0.0041739000007510185,1.0231815394945443e-12,0
fixed_attachment1,eval_december,evaluation,2025-12-18,1875.848881186245,1865.7872980433888,98902.39760581536,0.0,74868.05474618678,0.0,74868.05474618678,7016.272324981761,0.0,23836.388099976488,19316.52978580953,63817.78782333351,0.9094777777777777,0.7661972222222223,0,LP,0.004104499996174127,9.094947017729282e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-19,1865.7872980433888,1694.2762466719578,52224.09750531103,0.0,24318.73566076753,0.0,24318.73566076753,3939.551142121111,1810.65698271605,19578.200140569064,16012.702060095242,27574.184585737792,0.7250944444444445,0.7661972222222223,0,LP,0.004317799990531057,1.0231815394945443e-12,0
fixed_attachment1,eval_december,evaluation,2025-12-20,1694.2762466719578,1872.7814958687843,52488.170953038185,0.0,24141.862251901228,0.0,24141.862251901228,3787.4068579365094,1821.3181166666668,20328.626337673137,16305.53260923809,27669.285078113848,0.7189708333333333,0.7661972222222223,0,LP,0.0045486000017262995,9.094947017729282e-13,0
fixed_attachment1,eval_december,evaluation,2025-12-21,1872.7814958687843,1866.898438401062,98124.1309751652,0.0,74389.6732964066,0.0,74389.6732964066,4552.921012656077,0.0,23888.014987175764,19354.58689133333,63273.48665379186,0.9100763888888888,0.7661972222222223,0,LP,0.004152299981797114,9.094947017729282e-13,0
lag1,dev_march,development,2025-03-07,1607.6682326867735,1815.3596570772481,34263.61655772957,0.0,14152.649068223363,0.0,14152.649068223363,652.493315967079,9386.538846402114,16396.71884250323,13094.419980476192,17951.482684927116,0.6085013888888889,0.7918569444444444,0,MILP,0.10606879999977536,1.6484591469634324e-12,0
lag1,dev_march,development,2025-03-08,1815.3596570772481,1755.574328050794,33381.198492902986,0.0,13626.39157998998,0.0,13626.39157998998,588.0861004303348,10433.457897684892,17633.272496025864,14336.75751790476,13371.828312246402,0.5972631944444444,0.6085013888888889,0,MILP,0.08359070000005886,2.3874235921539366e-12,0
lag1,dev_march,development,2025-03-09,1755.574328050794,1573.5954031873057,77184.77069091122,0.0,49147.11003293152,0.0,49147.11003293152,7565.467538825389,2236.020816666666,22176.517462085834,18126.760176666667,36187.857075422915,0.7838090277777777,0.5972631944444444,0,LP,0.0045581999875139445,1.0231815394945443e-12,0
lag1,dev_march,development,2025-03-10,1573.5954031873057,1491.753422510056,75356.7739449394,0.0,49266.95858476398,0.0,49266.95858476398,3005.8543396566683,360.69671666666625,21167.41695381893,17219.265515202853,47205.126735827536,0.802451388888889,0.7838090277777777,0,LP,0.0043827000190503895,9.094947017729282e-13,0
lag1,dev_march,development,2025-03-11,1491.753422510056,1741.0398655333297,75236.17161097199,0.0,48233.48836079975,0.0,48233.48836079975,5353.803572612578,1755.1075,20863.07336651851,16674.73162815905,48581.61452326113,0.7893930555555556,0.802451388888889,0,LP,0.00435139998444356,9.094947017729282e-13,0
lag1,dev_march,development,2025-03-12,1741.0398655333297,1466.4605058751342,74477.48740538409,0.0,47256.23377409515,0.0,47256.23377409515,6464.822863896699,2172.9285666666665,19217.487974630225,15813.28668314286,47264.181194973746,0.7801680555555556,0.7893930555555556,0,LP,0.004070499999215826,9.094947017729282e-13,0
lag1,dev_march,development,2025-03-13,1466.4605058751342,1421.3398105629637,74154.72504252032,32.787290216190286,47723.1926324488,203.87462559565307,47927.06725804445,2352.5915747807094,37.200000000000045,22593.217721421526,18341.114980132385,46104.148133434006,0.7996374999999999,0.7801680555555556,2,LP,0.004213000007439405,1.0231815394945443e-12,0
lag1,dev_march,development,2025-03-14,1421.3398105629637,1920.35807457037,32429.322573606118,0.0,13190.91852602404,0.0,13190.91852602404,396.8502699706071,12570.294785995295,15703.342614211633,12270.59107990476,16939.068130467145,0.5913868055555556,0.7996374999999999,0,MILP,0.10167960001854226,2.1032064978498966e-12,0
lag1,dev_march,development,2025-03-15,1920.35807457037,1370.717924858202,32203.609102891223,0.0,13584.293540748416,0.0,13584.293540748416,525.2143680952377,7752.775419728397,18400.896314781887,15399.402149714286,12352.13900309839,0.6047722222222222,0.5913868055555556,0,MILP,0.1058494999888353,1.2505552149377763e-12,0
lag1,dev_march,development,2025-03-16,1370.717924858202,1794.1097369174631,73971.04684215637,0.0,46551.848972128006,0.0,46551.848972128006,5531.5218031499135,488.8266500000001,22203.15170957789,17603.50025390476,34931.60107449072,0.784895138888889,0.6047722222222222,0,LP,0.004818699992028996,1.0231815394945443e-12,0
lag1,dev_march,development,2025-03-17,1794.1097369174631,1944.9661641259256,72579.24145356884,0.0,44446.343459260606,0.0,44446.343459260606,8024.474279932982,2766.6191356919444,19969.7148427525,16039.698238141902,45052.05082822367,0.7601756944444445,0.784895138888889,0,LP,0.004549199977191165,8.597567102697212e-13,0
lag1,dev_march,development,2025-03-18,1944.9661641259256,1824.424871151323,70194.04114305817,0.0,43615.40245464895,0.0,43615.40245464895,3869.801170305701,1253.98175,21330.457998752496,17386.158142666667,42577.55268459369,0.7760166666666666,0.7601756944444445,0,LP,0.004528199991909787,9.094947017729282e-13,0
lag1,dev_march,development,2025-03-19,1824.424871151323,2067.034061134392,70109.36747034034,0.0,43290.59058800663,0.0,43290.59058800663,4383.621403804224,1902.2185999999997,21787.940766059965,17429.883749523815,43023.33611796683,0.7718381944444445,0.7760166666666666,0,LP,0.004785400000400841,8.952838470577262e-13,0
lag1,dev_march,development,2025-03-20,2067.034061134392,1553.1296549037052,69330.22655604113,34.81590097523906,43405.472216042894,230.27236905023113,43635.744585093125,2457.2410797859984,1014.3316833333329,21826.43075177895,18141.922874548574,42146.8877078533,0.7786381944444444,0.7718381944444445,1,LP,0.005950399994617328,9.601208716958354e-13,0
lag1,dev_april,development,2025-04-17,1618.0719069862432,1997.6867956000015,60544.6419958248,0.0,36184.66816642433,0.0,36184.66816642433,1651.0131203833093,1944.2248999999997,19681.095924679597,15600.034299238097,36318.229946532716,0.7477673611111111,0.7623541666666667,0,LP,0.004551199992420152,9.094947017729282e-13,0
lag1,dev_april,development,2025-04-18,1997.6867956000015,2146.0427089597865,26961.783132436183,0.0,10795.802647325849,0.0,10795.802647325849,499.57287019047715,17427.581918400938,13405.214939408577,10724.703778897143,13443.708944950384,0.5594201388888889,0.7477673611111111,0,MILP,0.07556190001196228,2.7853275241795927e-12,0
lag1,dev_april,development,2025-04-19,2146.0427089597865,2089.695835156612,27398.59026547326,0.0,10918.602658724292,0.0,10918.602658724292,537.0079388571435,17152.33804343915,15659.353787367436,12734.788754190473,10548.331367483532,0.5579763888888889,0.5594201388888889,0,MILP,0.08158200001344085,2.4868995751603507e-12,0
lag1,dev_april,development,2025-04-20,2089.695835156612,2065.211296773546,60030.98642356613,0.0,35711.51795796866,0.0,35711.51795796866,1626.4111367983562,2422.1273031957735,21298.62728833392,17273.92418809524,26526.775955013807,0.7454388888888889,0.5579763888888889,0,LP,0.004545000003417954,9.094947017729282e-13,0
lag1,dev_april,development,2025-04-21,2065.211296773546,1567.326237224337,59352.28428189418,0.0,34973.80146151259,0.0,34973.80146151259,2910.9508276625525,4924.274690874792,18148.65754535684,15148.509165333333,35013.39943583007,0.7339520833333333,0.7454388888888889,0,LP,0.004564700007904321,9.094947017729282e-13,0
lag1,dev_april,development,2025-04-22,1567.326237224337,1793.0066657036998,59550.495696857135,0.0,35670.56190162052,0.0,35670.56190162052,1289.0192205573176,2109.0923218060043,19980.749748398597,15981.29491057143,34771.889679960135,0.7509583333333334,0.7339520833333333,0,LP,0.004518200003076345,7.958078640513122e-13,0
lag1,dev_april,development,2025-04-23,1793.0066657036998,1867.4126772264542,59731.31730998705,0.0,35971.661631176525,0.0,35971.661631176525,2475.297764157558,2104.770463008818,19391.40503043974,15640.072664285715,35186.46438105803,0.7479125,0.7509583333333334,0,LP,0.00444479999714531,9.094947017729282e-13,0
lag1,dev_april,development,2025-04-24,1867.4126772264542,1806.8486516899513,58794.52243499119,0.0,35150.77101330322,0.0,35150.77101330322,2972.1918999388645,5096.560457407408,19421.952634882997,15786.289257238093,34949.66363101087,0.7361847222222223,0.7479125,0,LP,0.004644400003599003,9.094947017729282e-13,0
lag1,dev_april,development,2025-04-25,1806.8486516899513,1773.7958157058251,26572.464123002846,0.0,9990.241373507353,0.0,9990.241373507353,354.74604809523873,21469.430489261606,14619.355200166961,11871.425264520953,12898.328845429063,0.5406916666666667,0.7361847222222223,0,MILP,0.07190059998538345,1.8189894035458565e-12,0
lag1,dev_april,development,2025-04-26,1773.7958157058251,1487.0978026656105,26779.133825271016,0.0,10233.96144489972,0.0,10233.96144489972,126.70824761904771,23792.596324482067,16040.335955646084,13250.70033580952,9751.593313734571,0.5378048611111111,0.5406916666666667,0,MILP,0.09509240000625141,4.729372449219227e-11,0
lag1,dev_april,development,2025-04-27,1487.0978026656105,1439.7423415111089,56304.36522430406,415.99028150667,33243.69238582961,2729.1042418245083,35972.79662765412,916.6310797142852,3031.7752385291024,22321.567996174013,18123.08999194,24596.658432592358,0.7337826388888888,0.5378048611111111,1,LP,0.005101399990962818,8.810729923425242e-13,0
